INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
IncomeElasticity,,,,,,,
,,,,,,,
region,energy.final.demand,year,income.elasticity,,,,
GA,Non-Ferrous Metals,2045,0.757564177,,,,
GA,Non-Ferrous Metals,2050,0.753885033,,,,
GA,Non-Ferrous Metals,2055,0.656433661,,,,
GA,Non-Ferrous Metals,2060,0.634379252,,,,
GA,Non-Ferrous Metals,2065,0.632670772,,,,
GA,Non-Ferrous Metals,2070,0.610115259,,,,
GA,Non-Ferrous Metals,2075,0.591145115,,,,
GA,Non-Ferrous Metals,2080,0.571869553,,,,
GA,Non-Ferrous Metals,2085,0.604572203,,,,
GA,Non-Ferrous Metals,2090,0.583908826,,,,
GA,Non-Ferrous Metals,2095,0.562236203,,,,
GA,Non-Ferrous Metals,2100,0.541554487,,,,
GJ,Non-Ferrous Metals,2015,3,,,,
GJ,Non-Ferrous Metals,2025,0.812642399,,,,
GJ,Non-Ferrous Metals,2030,0.786787925,,,,
GJ,Non-Ferrous Metals,2035,0.769626541,,,,
GJ,Non-Ferrous Metals,2040,0.753958069,,,,
GJ,Non-Ferrous Metals,2045,0.740429851,,,,
GJ,Non-Ferrous Metals,2050,0.730241406,,,,
GJ,Non-Ferrous Metals,2055,0.638341307,,,,
GJ,Non-Ferrous Metals,2060,0.62356596,,,,
GJ,Non-Ferrous Metals,2065,0.602078838,,,,
GJ,Non-Ferrous Metals,2070,0.590433637,,,,
GJ,Non-Ferrous Metals,2075,0.572130484,,,,
GJ,Non-Ferrous Metals,2080,0.571901994,,,,
GJ,Non-Ferrous Metals,2085,0.552906098,,,,
GJ,Non-Ferrous Metals,2090,0.583578651,,,,
GJ,Non-Ferrous Metals,2095,0.562469768,,,,
GJ,Non-Ferrous Metals,2100,0.541451033,,,,
HP,Non-Ferrous Metals,2015,3.3,,,,
HP,Non-Ferrous Metals,2025,0.834303298,,,,
HP,Non-Ferrous Metals,2030,0.80691598,,,,
HP,Non-Ferrous Metals,2035,0.794202488,,,,
HP,Non-Ferrous Metals,2040,0.767020688,,,,
HP,Non-Ferrous Metals,2045,0.757503375,,,,
HP,Non-Ferrous Metals,2050,0.754111226,,,,
HP,Non-Ferrous Metals,2055,0.645094786,,,,
HP,Non-Ferrous Metals,2060,0.634306353,,,,
HP,Non-Ferrous Metals,2065,0.612356266,,,,
HP,Non-Ferrous Metals,2070,0.610092722,,,,
HP,Non-Ferrous Metals,2075,0.590983981,,,,
HP,Non-Ferrous Metals,2080,0.571871809,,,,
HP,Non-Ferrous Metals,2085,0.604719016,,,,
HP,Non-Ferrous Metals,2090,0.58377835,,,,
HP,Non-Ferrous Metals,2095,0.562261749,,,,
HP,Non-Ferrous Metals,2100,0.54156947,,,,
HR,Non-Ferrous Metals,2015,2,,,,
HR,Non-Ferrous Metals,2025,0.834303785,,,,
HR,Non-Ferrous Metals,2030,0.806915809,,,,
HR,Non-Ferrous Metals,2035,0.794202984,,,,
HR,Non-Ferrous Metals,2040,0.767038057,,,,
HR,Non-Ferrous Metals,2045,0.757485603,,,,
HR,Non-Ferrous Metals,2050,0.754117316,,,,
HR,Non-Ferrous Metals,2055,0.65633552,,,,
HR,Non-Ferrous Metals,2060,0.634324912,,,,
HR,Non-Ferrous Metals,2065,0.612359752,,,,
HR,Non-Ferrous Metals,2070,0.610057257,,,,
HR,Non-Ferrous Metals,2075,0.590961293,,,,
HR,Non-Ferrous Metals,2080,0.571916216,,,,
HR,Non-Ferrous Metals,2085,0.604755219,,,,
HR,Non-Ferrous Metals,2090,0.583577814,,,,
HR,Non-Ferrous Metals,2095,0.562460545,,,,
HR,Non-Ferrous Metals,2100,0.541438911,,,,
JH,Non-Ferrous Metals,2015,3.3,,,,
JH,Non-Ferrous Metals,2025,0.82169267,,,,
JH,Non-Ferrous Metals,2030,0.806754578,,,,
JH,Non-Ferrous Metals,2035,0.780459929,,,,
JH,Non-Ferrous Metals,2040,0.766851526,,,,
JH,Non-Ferrous Metals,2045,0.758311518,,,,
JH,Non-Ferrous Metals,2050,0.753119737,,,,
JH,Non-Ferrous Metals,2055,0.644951236,,,,
JH,Non-Ferrous Metals,2060,0.633747244,,,,
JH,Non-Ferrous Metals,2065,0.611878664,,,,
JH,Non-Ferrous Metals,2070,0.609806098,,,,
JH,Non-Ferrous Metals,2075,0.589824203,,,,
JH,Non-Ferrous Metals,2080,0.57140661,,,,
JH,Non-Ferrous Metals,2085,0.60914939,,,,
JH,Non-Ferrous Metals,2090,0.588211395,,,,
JH,Non-Ferrous Metals,2095,0.563145441,,,,
JH,Non-Ferrous Metals,2100,0.538813423,,,,
JK,Non-Ferrous Metals,2015,3.3,,,,
JK,Non-Ferrous Metals,2025,0.834303179,,,,
JK,Non-Ferrous Metals,2030,0.806915985,,,,
JK,Non-Ferrous Metals,2035,0.794203393,,,,
JK,Non-Ferrous Metals,2040,0.767043593,,,,
JK,Non-Ferrous Metals,2045,0.757478311,,,,
JK,Non-Ferrous Metals,2050,0.75411762,,,,
JK,Non-Ferrous Metals,2055,0.656326229,,,,
JK,Non-Ferrous Metals,2060,0.634329816,,,,
JK,Non-Ferrous Metals,2065,0.612362765,,,,
JK,Non-Ferrous Metals,2070,0.610072748,,,,
JK,Non-Ferrous Metals,2075,0.590943531,,,,
JK,Non-Ferrous Metals,2080,0.571905375,,,,
JK,Non-Ferrous Metals,2085,0.604755404,,,,
JK,Non-Ferrous Metals,2090,0.583632255,,,,
JK,Non-Ferrous Metals,2095,0.562439015,,,,
JK,Non-Ferrous Metals,2100,0.541445029,,,,
KA,Non-Ferrous Metals,2015,3.3,,,,
KA,Non-Ferrous Metals,2025,0.834743077,,,,
KA,Non-Ferrous Metals,2030,0.806883523,,,,
KA,Non-Ferrous Metals,2035,0.794149418,,,,
KA,Non-Ferrous Metals,2040,0.767038015,,,,
KA,Non-Ferrous Metals,2045,0.758043861,,,,
KA,Non-Ferrous Metals,2050,0.754973789,,,,
KA,Non-Ferrous Metals,2055,0.656628796,,,,
KA,Non-Ferrous Metals,2060,0.633940178,,,,
KA,Non-Ferrous Metals,2065,0.611753581,,,,
KA,Non-Ferrous Metals,2070,0.608794645,,,,
KA,Non-Ferrous Metals,2075,0.590907247,,,,
KA,Non-Ferrous Metals,2080,0.571820157,,,,
KA,Non-Ferrous Metals,2085,0.607961888,,,,
KA,Non-Ferrous Metals,2090,0.584451245,,,,
KA,Non-Ferrous Metals,2095,0.56689699,,,,
KA,Non-Ferrous Metals,2100,0.539884184,,,,
KL,Non-Ferrous Metals,2015,3.3,,,,
KL,Non-Ferrous Metals,2025,0.834303789,,,,
KL,Non-Ferrous Metals,2030,0.806915272,,,,
KL,Non-Ferrous Metals,2035,0.794204802,,,,
KL,Non-Ferrous Metals,2040,0.767031514,,,,
KL,Non-Ferrous Metals,2045,0.757500568,,,,
KL,Non-Ferrous Metals,2050,0.754105527,,,,
KL,Non-Ferrous Metals,2055,0.656330017,,,,
KL,Non-Ferrous Metals,2060,0.634329169,,,,
KL,Non-Ferrous Metals,2065,0.61235766,,,,
KL,Non-Ferrous Metals,2070,0.610063697,,,,
KL,Non-Ferrous Metals,2075,0.59095987,,,,
KL,Non-Ferrous Metals,2080,0.571917846,,,,
KL,Non-Ferrous Metals,2085,0.604764912,,,,
KL,Non-Ferrous Metals,2090,0.583573358,,,,
KL,Non-Ferrous Metals,2095,0.562463158,,,,
KL,Non-Ferrous Metals,2100,0.541437555,,,,
LA,Non-Ferrous Metals,2015,3.3,,,,
LA,Non-Ferrous Metals,2025,0.888442211,,,,
LA,Non-Ferrous Metals,2030,0.814070352,,,,
LA,Non-Ferrous Metals,2035,0.735678392,,,,
LA,Non-Ferrous Metals,2040,0.654271357,,,,
LA,Non-Ferrous Metals,2045,0.572864322,,,,
LA,Non-Ferrous Metals,2050,0.493467337,,,,
LA,Non-Ferrous Metals,2055,0.419095477,,,,
LA,Non-Ferrous Metals,2060,0.353768844,,,,
LA,Non-Ferrous Metals,2065,0.331658291,,,,
LA,Non-Ferrous Metals,2070,0.312562814,,,,
LA,Non-Ferrous Metals,2075,0.293467337,,,,
LA,Non-Ferrous Metals,2080,0.27638191,,,,
LA,Non-Ferrous Metals,2085,0.260301508,,,,
LA,Non-Ferrous Metals,2090,0.257286432,,,,
LA,Non-Ferrous Metals,2095,0.253266332,,,,
LA,Non-Ferrous Metals,2100,0.249246231,,,,
LD,Non-Ferrous Metals,2015,3.3,,,,
LD,Non-Ferrous Metals,2025,0.888442211,,,,
LD,Non-Ferrous Metals,2030,0.814070352,,,,
LD,Non-Ferrous Metals,2035,0.735678392,,,,
LD,Non-Ferrous Metals,2040,0.654271357,,,,
LD,Non-Ferrous Metals,2045,0.572864322,,,,
LD,Non-Ferrous Metals,2050,0.493467337,,,,
LD,Non-Ferrous Metals,2055,0.419095477,,,,
LD,Non-Ferrous Metals,2060,0.353768844,,,,
LD,Non-Ferrous Metals,2065,0.331658291,,,,
LD,Non-Ferrous Metals,2070,0.312562814,,,,
LD,Non-Ferrous Metals,2075,0.293467337,,,,
LD,Non-Ferrous Metals,2080,0.27638191,,,,
LD,Non-Ferrous Metals,2085,0.260301508,,,,
LD,Non-Ferrous Metals,2090,0.257286432,,,,
LD,Non-Ferrous Metals,2095,0.253266332,,,,
LD,Non-Ferrous Metals,2100,0.249246231,,,,
MH,Non-Ferrous Metals,2015,2,,,,
MH,Non-Ferrous Metals,2025,0.822117912,,,,
MH,Non-Ferrous Metals,2030,0.79559416,,,,
MH,Non-Ferrous Metals,2035,0.780159904,,,,
MH,Non-Ferrous Metals,2040,0.767033996,,,,
MH,Non-Ferrous Metals,2045,0.740432057,,,,
MH,Non-Ferrous Metals,2050,0.73023847,,,,
MH,Non-Ferrous Metals,2055,0.645089621,,,,
MH,Non-Ferrous Metals,2060,0.62356564,,,,
MH,Non-Ferrous Metals,2065,0.612359883,,,,
MH,Non-Ferrous Metals,2070,0.590436366,,,,
MH,Non-Ferrous Metals,2075,0.590960566,,,,
MH,Non-Ferrous Metals,2080,0.571909695,,,,
MH,Non-Ferrous Metals,2085,0.6047706,,,,
MH,Non-Ferrous Metals,2090,0.583576121,,,,
MH,Non-Ferrous Metals,2095,0.562463968,,,,
MH,Non-Ferrous Metals,2100,0.541449537,,,,
ML,Non-Ferrous Metals,2015,3.3,,,,
ML,Non-Ferrous Metals,2025,0.822119586,,,,
ML,Non-Ferrous Metals,2030,0.806915285,,,,
ML,Non-Ferrous Metals,2035,0.780160032,,,,
ML,Non-Ferrous Metals,2040,0.767029344,,,,
ML,Non-Ferrous Metals,2045,0.757519584,,,,
ML,Non-Ferrous Metals,2050,0.754006536,,,,
ML,Non-Ferrous Metals,2055,0.645130422,,,,
ML,Non-Ferrous Metals,2060,0.634276584,,,,
ML,Non-Ferrous Metals,2065,0.612373578,,,,
ML,Non-Ferrous Metals,2070,0.610054481,,,,
ML,Non-Ferrous Metals,2075,0.591035953,,,,
ML,Non-Ferrous Metals,2080,0.571844085,,,,
ML,Non-Ferrous Metals,2085,0.604981942,,,,
ML,Non-Ferrous Metals,2090,0.583418073,,,,
ML,Non-Ferrous Metals,2095,0.562481909,,,,
ML,Non-Ferrous Metals,2100,0.541509535,,,,
MN,Non-Ferrous Metals,2015,3.3,,,,
MN,Non-Ferrous Metals,2025,0.834304076,,,,
MN,Non-Ferrous Metals,2030,0.822011224,,,,
MN,Non-Ferrous Metals,2035,0.794203237,,,,
MN,Non-Ferrous Metals,2040,0.785381778,,,,
MN,Non-Ferrous Metals,2045,0.757513779,,,,
MN,Non-Ferrous Metals,2050,0.754006779,,,,
MN,Non-Ferrous Metals,2055,0.656333296,,,,
MN,Non-Ferrous Metals,2060,0.634372128,,,,
MN,Non-Ferrous Metals,2065,0.632911083,,,,
MN,Non-Ferrous Metals,2070,0.609972535,,,,
MN,Non-Ferrous Metals,2075,0.591058124,,,,
MN,Non-Ferrous Metals,2080,0.626111264,,,,
MN,Non-Ferrous Metals,2085,0.604644532,,,,
MN,Non-Ferrous Metals,2090,0.583616259,,,,
MN,Non-Ferrous Metals,2095,0.562724572,,,,
MN,Non-Ferrous Metals,2100,0.541168904,,,,
MP,Non-Ferrous Metals,2015,3.3,,,,
MP,Non-Ferrous Metals,2025,0.82211894,,,,
MP,Non-Ferrous Metals,2030,0.795594003,,,,
MP,Non-Ferrous Metals,2035,0.780159927,,,,
MP,Non-Ferrous Metals,2040,0.767034581,,,,
MP,Non-Ferrous Metals,2045,0.740431741,,,,
MP,Non-Ferrous Metals,2050,0.730238616,,,,
MP,Non-Ferrous Metals,2055,0.645088631,,,,
MP,Non-Ferrous Metals,2060,0.62356676,,,,
MP,Non-Ferrous Metals,2065,0.612360047,,,,
MP,Non-Ferrous Metals,2070,0.590436228,,,,
MP,Non-Ferrous Metals,2075,0.590958916,,,,
MP,Non-Ferrous Metals,2080,0.571909407,,,,
MP,Non-Ferrous Metals,2085,0.552907642,,,,
MP,Non-Ferrous Metals,2090,0.583560704,,,,
MP,Non-Ferrous Metals,2095,0.562462089,,,,
MP,Non-Ferrous Metals,2100,0.541456246,,,,
MZ,Non-Ferrous Metals,2015,3.3,,,,
MZ,Non-Ferrous Metals,2025,0.834303346,,,,
MZ,Non-Ferrous Metals,2030,0.822011097,,,,
MZ,Non-Ferrous Metals,2035,0.794203265,,,,
MZ,Non-Ferrous Metals,2040,0.785460118,,,,
MZ,Non-Ferrous Metals,2045,0.757385185,,,,
MZ,Non-Ferrous Metals,2050,0.754169387,,,,
MZ,Non-Ferrous Metals,2055,0.656260402,,,,
MZ,Non-Ferrous Metals,2060,0.6343229,,,,
MZ,Non-Ferrous Metals,2065,0.633114041,,,,
MZ,Non-Ferrous Metals,2070,0.610045237,,,,
MZ,Non-Ferrous Metals,2075,0.590768269,,,,
MZ,Non-Ferrous Metals,2080,0.626766962,,,,
MZ,Non-Ferrous Metals,2085,0.605340453,,,,
MZ,Non-Ferrous Metals,2090,0.582269089,,,,
MZ,Non-Ferrous Metals,2095,0.563008055,,,,
MZ,Non-Ferrous Metals,2100,0.542417025,,,,
NL,Non-Ferrous Metals,2015,3.3,,,,
NL,Non-Ferrous Metals,2025,0.83430313,,,,
NL,Non-Ferrous Metals,2030,0.822012526,,,,
NL,Non-Ferrous Metals,2035,0.794203204,,,,
NL,Non-Ferrous Metals,2040,0.78530762,,,,
NL,Non-Ferrous Metals,2045,0.783172528,,,,
NL,Non-Ferrous Metals,2050,0.75409074,,,,
NL,Non-Ferrous Metals,2055,0.656300501,,,,
NL,Non-Ferrous Metals,2060,0.634344918,,,,
NL,Non-Ferrous Metals,2065,0.632859623,,,,
NL,Non-Ferrous Metals,2070,0.610193476,,,,
NL,Non-Ferrous Metals,2075,0.591033425,,,,
NL,Non-Ferrous Metals,2080,0.625109412,,,,
NL,Non-Ferrous Metals,2085,0.604802541,,,,
NL,Non-Ferrous Metals,2090,0.583576762,,,,
NL,Non-Ferrous Metals,2095,0.562503968,,,,
NL,Non-Ferrous Metals,2100,0.541556489,,,,
OD,Non-Ferrous Metals,2015,4.5,,,,
OD,Non-Ferrous Metals,2025,0.822118945,,,,
OD,Non-Ferrous Metals,2030,0.795593879,,,,
OD,Non-Ferrous Metals,2035,0.780159551,,,,
OD,Non-Ferrous Metals,2040,0.767033151,,,,
OD,Non-Ferrous Metals,2045,0.740433235,,,,
OD,Non-Ferrous Metals,2050,0.730241197,,,,
OD,Non-Ferrous Metals,2055,0.645086322,,,,
OD,Non-Ferrous Metals,2060,0.634329361,,,,
OD,Non-Ferrous Metals,2065,0.612358818,,,,
OD,Non-Ferrous Metals,2070,0.590436797,,,,
OD,Non-Ferrous Metals,2075,0.590953205,,,,
OD,Non-Ferrous Metals,2080,0.571906475,,,,
OD,Non-Ferrous Metals,2085,0.604812852,,,,
OD,Non-Ferrous Metals,2090,0.58354247,,,,
OD,Non-Ferrous Metals,2095,0.562501134,,,,
OD,Non-Ferrous Metals,2100,0.5414276,,,,
PB,Non-Ferrous Metals,2015,3.3,,,,
PB,Non-Ferrous Metals,2025,0.822118749,,,,
PB,Non-Ferrous Metals,2030,0.795593816,,,,
PB,Non-Ferrous Metals,2035,0.780159515,,,,
PB,Non-Ferrous Metals,2040,0.767034565,,,,
PB,Non-Ferrous Metals,2045,0.757492804,,,,
PB,Non-Ferrous Metals,2050,0.730244597,,,,
PB,Non-Ferrous Metals,2055,0.645085754,,,,
PB,Non-Ferrous Metals,2060,0.634326916,,,,
PB,Non-Ferrous Metals,2065,0.612363731,,,,
PB,Non-Ferrous Metals,2070,0.610063409,,,,
PB,Non-Ferrous Metals,2075,0.590951512,,,,
PB,Non-Ferrous Metals,2080,0.571920186,,,,
PB,Non-Ferrous Metals,2085,0.604750746,,,,
PB,Non-Ferrous Metals,2090,0.583554841,,,,
PB,Non-Ferrous Metals,2095,0.562450435,,,,
PB,Non-Ferrous Metals,2100,0.541494115,,,,
PC,Non-Ferrous Metals,2015,3.3,,,,
PC,Non-Ferrous Metals,2025,0.822118801,,,,
PC,Non-Ferrous Metals,2030,0.80691582,,,,
PC,Non-Ferrous Metals,2035,0.78015963,,,,
PC,Non-Ferrous Metals,2040,0.767049507,,,,
PC,Non-Ferrous Metals,2045,0.757462764,,,,
PC,Non-Ferrous Metals,2050,0.754053179,,,,
PC,Non-Ferrous Metals,2055,0.645129174,,,,
PC,Non-Ferrous Metals,2060,0.634329744,,,,
PC,Non-Ferrous Metals,2065,0.612303393,,,,
PC,Non-Ferrous Metals,2070,0.610003587,,,,
PC,Non-Ferrous Metals,2075,0.590957231,,,,
PC,Non-Ferrous Metals,2080,0.571901913,,,,
PC,Non-Ferrous Metals,2085,0.60539718,,,,
PC,Non-Ferrous Metals,2090,0.583761346,,,,
PC,Non-Ferrous Metals,2095,0.561825115,,,,
PC,Non-Ferrous Metals,2100,0.541612086,,,,
RJ,Non-Ferrous Metals,2015,3.3,,,,
RJ,Non-Ferrous Metals,2025,0.82211898,,,,
RJ,Non-Ferrous Metals,2030,0.795594259,,,,
RJ,Non-Ferrous Metals,2035,0.780159722,,,,
RJ,Non-Ferrous Metals,2040,0.767032812,,,,
RJ,Non-Ferrous Metals,2045,0.740432344,,,,
RJ,Non-Ferrous Metals,2050,0.730239925,,,,
RJ,Non-Ferrous Metals,2055,0.645088263,,,,
RJ,Non-Ferrous Metals,2060,0.623566938,,,,
RJ,Non-Ferrous Metals,2065,0.612360254,,,,
RJ,Non-Ferrous Metals,2070,0.590434464,,,,
RJ,Non-Ferrous Metals,2075,0.590963355,,,,
RJ,Non-Ferrous Metals,2080,0.571907737,,,,
RJ,Non-Ferrous Metals,2085,0.604762524,,,,
RJ,Non-Ferrous Metals,2090,0.583576535,,,,
RJ,Non-Ferrous Metals,2095,0.562478872,,,,
RJ,Non-Ferrous Metals,2100,0.541437662,,,,
SK,Non-Ferrous Metals,2015,3.3,,,,
SK,Non-Ferrous Metals,2025,0.834303074,,,,
SK,Non-Ferrous Metals,2030,0.806916092,,,,
SK,Non-Ferrous Metals,2035,0.794203079,,,,
SK,Non-Ferrous Metals,2040,0.766844179,,,,
SK,Non-Ferrous Metals,2045,0.757971322,,,,
SK,Non-Ferrous Metals,2050,0.753539164,,,,
SK,Non-Ferrous Metals,2055,0.645074657,,,,
SK,Non-Ferrous Metals,2060,0.634472296,,,,
SK,Non-Ferrous Metals,2065,0.612241357,,,,
SK,Non-Ferrous Metals,2070,0.610005566,,,,
SK,Non-Ferrous Metals,2075,0.591102777,,,,
SK,Non-Ferrous Metals,2080,0.572148806,,,,
SK,Non-Ferrous Metals,2085,0.603244359,,,,
SK,Non-Ferrous Metals,2090,0.584873407,,,,
SK,Non-Ferrous Metals,2095,0.561160603,,,,
SK,Non-Ferrous Metals,2100,0.542899138,,,,
TN,Non-Ferrous Metals,2015,3,,,,
TN,Non-Ferrous Metals,2025,0.822119081,,,,
TN,Non-Ferrous Metals,2030,0.795594001,,,,
TN,Non-Ferrous Metals,2035,0.780159921,,,,
TN,Non-Ferrous Metals,2040,0.767035274,,,,
TN,Non-Ferrous Metals,2045,0.74043076,,,,
TN,Non-Ferrous Metals,2050,0.730238463,,,,
TN,Non-Ferrous Metals,2055,0.64508798,,,,
TN,Non-Ferrous Metals,2060,0.623566903,,,,
TN,Non-Ferrous Metals,2065,0.612361956,,,,
TN,Non-Ferrous Metals,2070,0.590434237,,,,
TN,Non-Ferrous Metals,2075,0.590962406,,,,
TN,Non-Ferrous Metals,2080,0.571912562,,,,
TN,Non-Ferrous Metals,2085,0.604745334,,,,
TN,Non-Ferrous Metals,2090,0.583568729,,,,
TN,Non-Ferrous Metals,2095,0.562472631,,,,
TN,Non-Ferrous Metals,2100,0.541467328,,,,
TR,Non-Ferrous Metals,2015,3,,,,
TR,Non-Ferrous Metals,2025,0.834303715,,,,
TR,Non-Ferrous Metals,2030,0.82201147,,,,
TR,Non-Ferrous Metals,2035,0.794203516,,,,
TR,Non-Ferrous Metals,2040,0.785293702,,,,
TR,Non-Ferrous Metals,2045,0.757578845,,,,
TR,Non-Ferrous Metals,2050,0.754051789,,,,
TR,Non-Ferrous Metals,2055,0.656309645,,,,
TR,Non-Ferrous Metals,2060,0.634365864,,,,
TR,Non-Ferrous Metals,2065,0.632832734,,,,
TR,Non-Ferrous Metals,2070,0.610109663,,,,
TR,Non-Ferrous Metals,2075,0.590891268,,,,
TR,Non-Ferrous Metals,2080,0.626133492,,,,
TR,Non-Ferrous Metals,2085,0.604697932,,,,
TR,Non-Ferrous Metals,2090,0.58356982,,,,
TR,Non-Ferrous Metals,2095,0.562579109,,,,
TR,Non-Ferrous Metals,2100,0.541742837,,,,
TS,Non-Ferrous Metals,2015,2,,,,
TS,Non-Ferrous Metals,2025,0.82211892,,,,
TS,Non-Ferrous Metals,2030,0.806915028,,,,
TS,Non-Ferrous Metals,2035,0.780159698,,,,
TS,Non-Ferrous Metals,2040,0.767032225,,,,
TS,Non-Ferrous Metals,2045,0.75749997,,,,
TS,Non-Ferrous Metals,2050,0.730239956,,,,
TS,Non-Ferrous Metals,2055,0.645085354,,,,
TS,Non-Ferrous Metals,2060,0.634329929,,,,
TS,Non-Ferrous Metals,2065,0.612356348,,,,
TS,Non-Ferrous Metals,2070,0.590436221,,,,
TS,Non-Ferrous Metals,2075,0.590970113,,,,
TS,Non-Ferrous Metals,2080,0.571911569,,,,
TS,Non-Ferrous Metals,2085,0.604769432,,,,
TS,Non-Ferrous Metals,2090,0.583534703,,,,
TS,Non-Ferrous Metals,2095,0.562504703,,,,
TS,Non-Ferrous Metals,2100,0.541414489,,,,
UK,Non-Ferrous Metals,2015,3,,,,
UK,Non-Ferrous Metals,2025,0.834304677,,,,
UK,Non-Ferrous Metals,2030,0.806915632,,,,
UK,Non-Ferrous Metals,2035,0.794203097,,,,
UK,Non-Ferrous Metals,2040,0.785348929,,,,
UK,Non-Ferrous Metals,2045,0.757482767,,,,
UK,Non-Ferrous Metals,2050,0.754090831,,,,
UK,Non-Ferrous Metals,2055,0.65635467,,,,
UK,Non-Ferrous Metals,2060,0.634317866,,,,
UK,Non-Ferrous Metals,2065,0.632935053,,,,
UK,Non-Ferrous Metals,2070,0.610062458,,,,
UK,Non-Ferrous Metals,2075,0.590937082,,,,
UK,Non-Ferrous Metals,2080,0.626072633,,,,
UK,Non-Ferrous Metals,2085,0.604819123,,,,
UK,Non-Ferrous Metals,2090,0.583604967,,,,
UK,Non-Ferrous Metals,2095,0.562443669,,,,
UK,Non-Ferrous Metals,2100,0.541469544,,,,
UP,Non-Ferrous Metals,2015,3.3,,,,
UP,Non-Ferrous Metals,2025,0.812641307,,,,
UP,Non-Ferrous Metals,2030,0.786787377,,,,
UP,Non-Ferrous Metals,2035,0.769627154,,,,
UP,Non-Ferrous Metals,2040,0.753957435,,,,
UP,Non-Ferrous Metals,2045,0.74043127,,,,
UP,Non-Ferrous Metals,2050,0.730238788,,,,
UP,Non-Ferrous Metals,2055,0.638340863,,,,
UP,Non-Ferrous Metals,2060,0.623566756,,,,
UP,Non-Ferrous Metals,2065,0.602078082,,,,
UP,Non-Ferrous Metals,2070,0.590436672,,,,
UP,Non-Ferrous Metals,2075,0.572128274,,,,
UP,Non-Ferrous Metals,2080,0.571908702,,,,
UP,Non-Ferrous Metals,2085,0.552904957,,,,
UP,Non-Ferrous Metals,2090,0.583573828,,,,
UP,Non-Ferrous Metals,2095,0.562469128,,,,
UP,Non-Ferrous Metals,2100,0.541445306,,,,
WB,Non-Ferrous Metals,2015,3.3,,,,
WB,Non-Ferrous Metals,2025,0.822119261,,,,
WB,Non-Ferrous Metals,2030,0.795593801,,,,
WB,Non-Ferrous Metals,2035,0.780159401,,,,
WB,Non-Ferrous Metals,2040,0.767033006,,,,
WB,Non-Ferrous Metals,2045,0.740432342,,,,
WB,Non-Ferrous Metals,2050,0.730237617,,,,
WB,Non-Ferrous Metals,2055,0.645090143,,,,
WB,Non-Ferrous Metals,2060,0.634324674,,,,
WB,Non-Ferrous Metals,2065,0.612360668,,,,
WB,Non-Ferrous Metals,2070,0.590434276,,,,
WB,Non-Ferrous Metals,2075,0.590964506,,,,
WB,Non-Ferrous Metals,2080,0.571903589,,,,
WB,Non-Ferrous Metals,2085,0.604781265,,,,
WB,Non-Ferrous Metals,2090,0.583580887,,,,
WB,Non-Ferrous Metals,2095,0.562467927,,,,
WB,Non-Ferrous Metals,2100,0.541427383,,,,
AN,Other Industries,2015,0.77,,,,
AN,Other Industries,2025,0.822118858,,,,
AN,Other Industries,2030,0.806916024,,,,
AN,Other Industries,2035,0.780159276,,,,
AN,Other Industries,2040,0.766865049,,,,
AN,Other Industries,2045,0.757281015,,,,
AN,Other Industries,2050,0.755162014,,,,
AN,Other Industries,2055,0.644998026,,,,
AN,Other Industries,2060,0.634023508,,,,
AN,Other Industries,2065,0.612659757,,,,
AN,Other Industries,2070,0.610380111,,,,
AN,Other Industries,2075,0.590960971,,,,
AN,Other Industries,2080,0.571341231,,,,
AN,Other Industries,2085,0.604751195,,,,
AN,Other Industries,2090,0.584612149,,,,
AN,Other Industries,2095,0.560459999,,,,
AN,Other Industries,2100,0.543416033,,,,
AP,Other Industries,2015,0.77,,,,
AP,Other Industries,2025,0.822118896,,,,
AP,Other Industries,2030,0.806915764,,,,
AP,Other Industries,2035,0.780159642,,,,
AP,Other Industries,2040,0.767035022,,,,
AP,Other Industries,2045,0.757490666,,,,
AP,Other Industries,2050,0.730244076,,,,
AP,Other Industries,2055,0.645088996,,,,
AP,Other Industries,2060,0.634324946,,,,
AP,Other Industries,2065,0.61235738,,,,
AP,Other Industries,2070,0.610063965,,,,
AP,Other Industries,2075,0.590965966,,,,
AP,Other Industries,2080,0.571907479,,,,
AP,Other Industries,2085,0.604762251,,,,
AP,Other Industries,2090,0.583570824,,,,
AP,Other Industries,2095,0.562467517,,,,
AP,Other Industries,2100,0.541439902,,,,
AR,Other Industries,2015,0.77,,,,
AR,Other Industries,2025,0.821591934,,,,
AR,Other Industries,2030,0.796004931,,,,
AR,Other Industries,2035,0.780639601,,,,
AR,Other Industries,2040,0.766371789,,,,
AR,Other Industries,2045,0.740684438,,,,
AR,Other Industries,2050,0.729694546,,,,
AR,Other Industries,2055,0.645350081,,,,
AR,Other Industries,2060,0.623852203,,,,
AR,Other Industries,2065,0.611848829,,,,
AR,Other Industries,2070,0.590791549,,,,
AR,Other Industries,2075,0.591456406,,,,
AR,Other Industries,2080,0.570924026,,,,
AR,Other Industries,2085,0.552087671,,,,
AR,Other Industries,2090,0.582500453,,,,
AR,Other Industries,2095,0.560091812,,,,
AR,Other Industries,2100,0.538627921,,,,
AS,Other Industries,2015,0.77,,,,
AS,Other Industries,2025,0.812641711,,,,
AS,Other Industries,2030,0.795593994,,,,
AS,Other Industries,2035,0.769626983,,,,
AS,Other Industries,2040,0.753956319,,,,
